epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1767.8,0.35932,0.29495,0.86436,0.98464,1,0.99365,0.97115,0.2838,0.25762,0.79247,0.000674649,0.000674649,0.000674649
185,1774.74,0.35805,0.27692,0.85736,0.9716,1,0.99036,0.95943,0.2947,0.26598,0.79423,0.000664914,0.000664914,0.000664914
186,1781.11,0.3886,0.29844,0.85736,0.97162,1,0.98087,0.9562,0.28723,0.25781,0.79244,0.000655216,0.000655216,0.000655216
187,1788.2,0.35104,0.27792,0.83077,0.97168,1,0.99238,0.96878,0.27235,0.24949,0.78804,0.000645557,0.000645557,0.000645557
188,1793.78,0.35405,0.27728,0.84156,0.97208,1,0.99309,0.97657,0.2649,0.24342,0.78534,0.000635938,0.000635938,0.000635938
189,1799.99,0.3357,0.25958,0.81196,0.97209,1,0.9935,0.97895,0.2689,0.24755,0.78503,0.00062636,0.00062636,0.00062636
190,1807.04,0.36543,0.29095,0.82733,0.97231,1,0.99486,0.98222,0.26849,0.24642,0.78473,0.000616824,0.000616824,0.000616824
191,1814.17,0.35123,0.31026,0.86287,0.97272,1,0.99446,0.97974,0.26643,0.24639,0.78507,0.000607331,0.000607331,0.000607331
192,1819.74,0.37868,0.28449,0.84388,0.99317,1,0.995,0.9807,0.27176,0.24776,0.78558,0.000597882,0.000597882,0.000597882
193,1826.31,0.37596,0.30401,0.89046,0.99855,1,0.995,0.97711,0.27584,0.24542,0.78682,0.000588479,0.000588479,0.000588479
194,1832.81,0.37939,0.29265,0.86591,0.99741,1,0.995,0.97394,0.27032,0.22566,0.78506,0.000579121,0.000579121,0.000579121
195,1839.13,0.32501,0.25381,0.84231,0.9978,1,0.995,0.97499,0.26557,0.22047,0.78289,0.000569811,0.000569811,0.000569811
196,1845.2,0.33491,0.25289,0.83083,0.9974,1,0.995,0.97918,0.25668,0.21289,0.78071,0.000560549,0.000560549,0.000560549
197,1850.84,0.38934,0.32949,0.89064,0.99725,1,0.995,0.98085,0.25291,0.21149,0.78029,0.000551337,0.000551337,0.000551337
198,1857.3,0.33761,0.27007,0.83968,0.99455,1,0.995,0.96646,0.26242,0.22806,0.78522,0.000542175,0.000542175,0.000542175
199,1865.04,0.45634,0.3167,0.92867,0.99412,1,0.995,0.9653,0.26545,0.23461,0.78428,0.000533064,0.000533064,0.000533064
200,1870.84,0.3821,0.3074,0.84731,0.99198,1,0.995,0.96327,0.26738,0.23937,0.78422,0.000524005,0.000524005,0.000524005
201,1877.16,0.3345,0.28897,0.82741,0.99384,1,0.995,0.96815,0.26868,0.23748,0.78358,0.000515,0.000515,0.000515
202,1885.05,0.32949,0.27298,0.84717,0.9932,1,0.995,0.96617,0.2607,0.23363,0.78303,0.000506049,0.000506049,0.000506049
203,1892.81,0.41756,0.30824,0.91441,0.99349,1,0.995,0.96978,0.25508,0.23162,0.78249,0.000497153,0.000497153,0.000497153
204,1897.68,0.32997,0.26603,0.83114,0.99507,1,0.995,0.97077,0.25038,0.2286,0.78114,0.000488314,0.000488314,0.000488314
205,1903.2,0.3236,0.2431,0.82077,0.99519,1,0.995,0.97605,0.24175,0.23041,0.77889,0.000479531,0.000479531,0.000479531
206,1909.45,0.36327,0.29436,0.87144,0.98743,1,0.995,0.97876,0.23674,0.23032,0.77631,0.000470807,0.000470807,0.000470807
207,1914.85,0.30805,0.25173,0.82988,0.99029,1,0.995,0.97691,0.23693,0.22466,0.77664,0.000462142,0.000462142,0.000462142
208,1922.06,0.36427,0.27392,0.81765,0.9923,1,0.995,0.97713,0.23433,0.21794,0.77585,0.000453537,0.000453537,0.000453537
209,1928.32,0.32469,0.25655,0.81416,0.99365,1,0.995,0.97803,0.23239,0.21441,0.77552,0.000444994,0.000444994,0.000444994
210,1934.44,0.33628,0.26257,0.84781,0.99489,1,0.995,0.97899,0.24527,0.2194,0.77817,0.000436512,0.000436512,0.000436512
211,1941.06,0.35278,0.25774,0.85769,0.99596,1,0.995,0.97732,0.24681,0.2178,0.77664,0.000428093,0.000428093,0.000428093
212,1948.28,0.32504,0.26158,0.84632,0.99656,1,0.995,0.97735,0.24677,0.21289,0.77555,0.000419737,0.000419737,0.000419737
213,1954.01,0.29852,0.2427,0.83467,0.99701,1,0.995,0.97724,0.24638,0.21015,0.775,0.000411447,0.000411447,0.000411447
214,1958.96,0.31369,0.23256,0.84569,0.99695,1,0.995,0.97693,0.24056,0.20921,0.77366,0.000403222,0.000403222,0.000403222
215,1964.84,0.33118,0.24987,0.8409,0.99691,1,0.995,0.97484,0.23433,0.21503,0.77306,0.000395064,0.000395064,0.000395064
216,1971.37,0.36086,0.28108,0.89603,0.99669,1,0.995,0.97819,0.23039,0.21581,0.7737,0.000386973,0.000386973,0.000386973
217,1977.61,0.36473,0.28015,0.88226,0.99704,1,0.995,0.98045,0.23051,0.21387,0.77401,0.00037895,0.00037895,0.00037895
218,1983.85,0.31108,0.23956,0.81239,0.99885,1,0.995,0.97625,0.22711,0.20847,0.7743,0.000370997,0.000370997,0.000370997
219,1990.88,0.30468,0.23801,0.8321,0.99868,1,0.995,0.97752,0.22299,0.20351,0.77346,0.000363114,0.000363114,0.000363114
220,1997.19,0.30162,0.23273,0.85038,0.99872,1,0.995,0.97852,0.21931,0.20043,0.77295,0.000355301,0.000355301,0.000355301
221,2003.51,0.31285,0.25163,0.83556,0.99875,1,0.995,0.97889,0.21899,0.19951,0.77297,0.000347561,0.000347561,0.000347561
222,2008.8,0.32598,0.23838,0.83961,0.99854,1,0.995,0.97639,0.23259,0.20678,0.7746,0.000339893,0.000339893,0.000339893
223,2015.96,0.32587,0.25177,0.83324,0.99846,1,0.995,0.9752,0.23955,0.20801,0.77598,0.000332298,0.000332298,0.000332298
224,2020.48,0.31063,0.24131,0.84264,0.99843,1,0.995,0.97532,0.23873,0.20834,0.77587,0.000324778,0.000324778,0.000324778
225,2027.49,0.32035,0.23947,0.85343,0.99829,1,0.995,0.97562,0.23213,0.2083,0.77519,0.000317333,0.000317333,0.000317333
226,2033.14,0.285,0.2267,0.79686,0.99828,1,0.995,0.97765,0.22146,0.2053,0.77369,0.000309964,0.000309964,0.000309964
227,2039.6,0.34221,0.26692,0.83262,0.99827,1,0.995,0.97789,0.21867,0.20064,0.77316,0.000302672,0.000302672,0.000302672
228,2045.91,0.30746,0.24502,0.83799,0.99828,1,0.995,0.98256,0.21711,0.19822,0.77304,0.000295457,0.000295457,0.000295457
229,2051.97,0.31351,0.25441,0.83436,0.9986,1,0.995,0.98407,0.21584,0.19413,0.77315,0.000288321,0.000288321,0.000288321
230,2058.17,0.31605,0.24591,0.81728,0.99869,1,0.995,0.98387,0.21234,0.19288,0.77308,0.000281264,0.000281264,0.000281264
231,2063.92,0.30417,0.23798,0.87828,0.99874,1,0.995,0.98294,0.21055,0.19139,0.77278,0.000274287,0.000274287,0.000274287
232,2071.01,0.31277,0.24292,0.83074,0.9988,1,0.995,0.98177,0.21185,0.19347,0.77272,0.00026739,0.00026739,0.00026739
233,2078.05,0.31215,0.24365,0.86754,0.99893,1,0.995,0.98315,0.21418,0.19265,0.77313,0.000260575,0.000260575,0.000260575
234,2084.45,0.32375,0.2401,0.84329,0.99923,1,0.995,0.98209,0.21564,0.18981,0.7738,0.000253842,0.000253842,0.000253842
235,2091.7,0.28454,0.22812,0.85842,0.99924,1,0.995,0.98148,0.21403,0.18996,0.77333,0.000247192,0.000247192,0.000247192
236,2099,0.2956,0.23481,0.83799,0.99924,1,0.995,0.98665,0.21414,0.18896,0.77337,0.000240625,0.000240625,0.000240625
237,2105.79,0.26782,0.22432,0.81666,0.99924,1,0.995,0.98653,0.2132,0.18711,0.7732,0.000234143,0.000234143,0.000234143
238,2112.21,0.28781,0.23541,0.83824,0.99924,1,0.995,0.9881,0.21102,0.18267,0.77366,0.000227747,0.000227747,0.000227747
239,2118.74,0.27488,0.21044,0.80003,0.99924,1,0.995,0.98659,0.20903,0.17974,0.77371,0.000221435,0.000221435,0.000221435
240,2125.32,0.28346,0.22814,0.81858,0.99924,1,0.995,0.98661,0.20637,0.17788,0.77359,0.000215211,0.000215211,0.000215211
241,2132.67,0.31851,0.264,0.87395,0.99924,1,0.995,0.98843,0.20297,0.17686,0.77351,0.000209073,0.000209073,0.000209073
242,2139.65,0.26534,0.21917,0.79987,0.99924,1,0.995,0.99107,0.19686,0.17573,0.77273,0.000203023,0.000203023,0.000203023
243,2144.3,0.27963,0.22473,0.81592,0.99924,1,0.995,0.99117,0.19853,0.17464,0.77318,0.000197062,0.000197062,0.000197062
244,2149.33,0.31208,0.22897,0.8248,0.99922,1,0.995,0.99089,0.20265,0.1767,0.77447,0.00019119,0.00019119,0.00019119
245,2156.41,0.29042,0.23006,0.83551,0.99922,1,0.995,0.98925,0.20829,0.17861,0.77506,0.000185408,0.000185408,0.000185408
246,2162.77,0.29391,0.23391,0.8427,0.99922,1,0.995,0.98913,0.2129,0.17876,0.77581,0.000179716,0.000179716,0.000179716
247,2170.82,0.28273,0.21355,0.84006,0.99923,1,0.995,0.99023,0.20857,0.17828,0.77453,0.000174115,0.000174115,0.000174115
248,2177.58,0.30466,0.2299,0.84452,0.99922,1,0.995,0.99028,0.20154,0.17547,0.77389,0.000168606,0.000168606,0.000168606
249,2184.21,0.27166,0.21496,0.81252,0.99922,1,0.995,0.99028,0.19644,0.17251,0.77231,0.000163189,0.000163189,0.000163189
250,2191.13,0.30211,0.23023,0.82698,0.99922,1,0.995,0.988,0.19685,0.17221,0.77173,0.000157865,0.000157865,0.000157865
251,2197.84,0.30303,0.216,0.81375,0.99922,1,0.995,0.98797,0.19804,0.17276,0.77199,0.000152635,0.000152635,0.000152635
252,2204.63,0.35161,0.26204,0.84406,0.99922,1,0.995,0.98814,0.19786,0.17233,0.77223,0.000147498,0.000147498,0.000147498
253,2211.32,0.29885,0.23129,0.81179,0.99921,1,0.995,0.98817,0.19576,0.17157,0.77191,0.000142456,0.000142456,0.000142456
254,2217.89,0.27945,0.21419,0.81848,0.99921,1,0.995,0.98927,0.19236,0.17211,0.77134,0.00013751,0.00013751,0.00013751
255,2223.27,0.26987,0.23377,0.80961,0.9992,1,0.995,0.99025,0.19296,0.17356,0.77157,0.000132658,0.000132658,0.000132658
256,2229.77,0.28466,0.22691,0.81167,0.99918,1,0.995,0.99023,0.19452,0.17341,0.77167,0.000127904,0.000127904,0.000127904
257,2235.82,0.2694,0.2166,0.83777,0.99918,1,0.995,0.99254,0.19585,0.17117,0.7716,0.000123245,0.000123245,0.000123245
258,2242.82,0.26482,0.19626,0.81886,0.99917,1,0.995,0.99251,0.19697,0.17239,0.77132,0.000118684,0.000118684,0.000118684
259,2249.96,0.29427,0.24426,0.82949,0.99917,1,0.995,0.99243,0.19562,0.17193,0.77082,0.000114221,0.000114221,0.000114221
260,2255.22,0.28747,0.21738,0.84428,0.99916,1,0.995,0.99169,0.19445,0.17201,0.77056,0.000109856,0.000109856,0.000109856
261,2261.73,0.28994,0.23444,0.82453,0.99915,1,0.995,0.99162,0.19202,0.17239,0.76967,0.00010559,0.00010559,0.00010559
262,2267.59,0.29949,0.22438,0.84559,0.99917,1,0.995,0.98925,0.19083,0.17145,0.76932,0.000101423,0.000101423,0.000101423
263,2274.06,0.26419,0.22094,0.82169,0.99916,1,0.995,0.99,0.18911,0.17228,0.76933,9.73555e-05,9.73555e-05,9.73555e-05
264,2280.3,0.28922,0.22627,0.83923,0.99916,1,0.995,0.98994,0.18833,0.17243,0.76918,9.33881e-05,9.33881e-05,9.33881e-05
265,2286.74,0.28293,0.21542,0.81547,0.99918,1,0.995,0.9899,0.18701,0.17261,0.7691,8.95213e-05,8.95213e-05,8.95213e-05
266,2293.36,0.26153,0.20872,0.81526,0.99917,1,0.995,0.98989,0.18488,0.17353,0.76905,8.57554e-05,8.57554e-05,8.57554e-05
267,2300.56,0.24577,0.20008,0.82524,0.99917,1,0.995,0.98987,0.18412,0.17334,0.76956,8.20908e-05,8.20908e-05,8.20908e-05
268,2307.97,0.26485,0.2025,0.79895,0.99918,1,0.995,0.98992,0.18345,0.17228,0.76945,7.8528e-05,7.8528e-05,7.8528e-05
269,2313.43,0.27717,0.20468,0.82203,0.99919,1,0.995,0.98992,0.18406,0.17127,0.76952,7.50674e-05,7.50674e-05,7.50674e-05
270,2319.47,0.2863,0.22025,0.8191,0.99919,1,0.995,0.98729,0.18714,0.17366,0.77035,7.17093e-05,7.17093e-05,7.17093e-05
271,2326.76,0.26391,0.20709,0.79725,0.99921,1,0.995,0.98731,0.18823,0.1713,0.76992,6.8454e-05,6.8454e-05,6.8454e-05
272,2332.11,0.27654,0.20171,0.81692,0.99921,1,0.995,0.98718,0.18994,0.17021,0.77003,6.53021e-05,6.53021e-05,6.53021e-05
273,2338.21,0.26202,0.2144,0.79933,0.99922,1,0.995,0.98702,0.18959,0.1704,0.77005,6.22537e-05,6.22537e-05,6.22537e-05
274,2344.56,0.25609,0.23224,0.82122,0.99923,1,0.995,0.98716,0.18979,0.16661,0.77014,5.93093e-05,5.93093e-05,5.93093e-05
275,2350.67,0.28315,0.22822,0.83491,0.99923,1,0.995,0.98719,0.18919,0.16629,0.76994,5.64691e-05,5.64691e-05,5.64691e-05
276,2357.1,0.24681,0.19709,0.81784,0.99922,1,0.995,0.98782,0.18893,0.16619,0.76989,5.37334e-05,5.37334e-05,5.37334e-05
277,2363.08,0.27256,0.22679,0.8132,0.99923,1,0.995,0.98888,0.18933,0.16647,0.76983,5.11027e-05,5.11027e-05,5.11027e-05
278,2369.83,0.25834,0.21418,0.83533,0.99923,1,0.995,0.98861,0.18835,0.16848,0.76847,4.85771e-05,4.85771e-05,4.85771e-05
279,2376.65,0.28153,0.22167,0.82187,0.99924,1,0.995,0.98876,0.18791,0.1677,0.76831,4.61569e-05,4.61569e-05,4.61569e-05
280,2382.7,0.26947,0.20626,0.8421,0.99924,1,0.995,0.98795,0.18761,0.16627,0.7688,4.38424e-05,4.38424e-05,4.38424e-05
281,2388.91,0.25369,0.19428,0.81188,0.99924,1,0.995,0.9885,0.1865,0.16593,0.76851,4.16339e-05,4.16339e-05,4.16339e-05
282,2395.21,0.24919,0.20221,0.83153,0.99925,1,0.995,0.98861,0.18514,0.16605,0.76757,3.95315e-05,3.95315e-05,3.95315e-05
283,2400.17,0.26628,0.19671,0.81522,0.99924,1,0.995,0.98796,0.1843,0.16648,0.76746,3.75356e-05,3.75356e-05,3.75356e-05
284,2405.48,0.27547,0.20457,0.80831,0.99923,1,0.995,0.98791,0.18358,0.16675,0.76778,3.56463e-05,3.56463e-05,3.56463e-05
285,2411.42,0.28424,0.2188,0.83599,0.99924,1,0.995,0.98793,0.18282,0.16672,0.76768,3.38639e-05,3.38639e-05,3.38639e-05
286,2417.43,0.25055,0.19383,0.80129,0.99924,1,0.995,0.98894,0.18218,0.16605,0.76763,3.21885e-05,3.21885e-05,3.21885e-05
287,2425.1,0.27934,0.27123,0.80836,0.99924,1,0.995,0.9893,0.18158,0.16488,0.7675,3.06204e-05,3.06204e-05,3.06204e-05
288,2430.55,0.24963,0.2185,0.80107,0.99924,1,0.995,0.98942,0.18114,0.16408,0.76759,2.91596e-05,2.91596e-05,2.91596e-05
289,2436.98,0.27984,0.22321,0.83589,0.99924,1,0.995,0.98945,0.18058,0.16398,0.76767,2.78064e-05,2.78064e-05,2.78064e-05
290,2443.71,0.2747,0.23937,0.86718,0.99924,1,0.995,0.98692,0.18019,0.16217,0.76755,2.6561e-05,2.6561e-05,2.6561e-05
291,2451.28,0.24707,0.20112,0.80919,0.99925,1,0.995,0.98942,0.1811,0.16168,0.76738,2.54233e-05,2.54233e-05,2.54233e-05
292,2457.47,0.23074,0.19094,0.79178,0.99925,1,0.995,0.98938,0.18149,0.16189,0.76794,2.43937e-05,2.43937e-05,2.43937e-05
293,2464.78,0.22356,0.17801,0.7645,0.99924,1,0.995,0.98928,0.18294,0.16221,0.76761,2.34721e-05,2.34721e-05,2.34721e-05
294,2468.86,0.25713,0.16667,0.81505,0.99923,1,0.995,0.98813,0.18149,0.16352,0.76736,2.26587e-05,2.26587e-05,2.26587e-05
295,2476.72,0.25938,0.20196,0.79443,0.99924,1,0.995,0.98884,0.1834,0.16335,0.76749,2.19535e-05,2.19535e-05,2.19535e-05
296,2481.48,0.23654,0.17793,0.7777,0.99924,1,0.995,0.98872,0.18437,0.16452,0.76727,2.13568e-05,2.13568e-05,2.13568e-05
297,2488.8,0.24843,0.1964,0.78096,0.99924,1,0.995,0.98883,0.18511,0.16505,0.7673,2.08684e-05,2.08684e-05,2.08684e-05
298,2494.26,0.21802,0.17452,0.75501,0.99924,1,0.995,0.98846,0.18727,0.16472,0.7676,2.04885e-05,2.04885e-05,2.04885e-05
299,2500.05,0.22263,0.19119,0.79276,0.99923,1,0.995,0.98916,0.18609,0.16451,0.76743,2.02171e-05,2.02171e-05,2.02171e-05
300,2504.77,0.24053,0.19072,0.7895,0.99923,1,0.995,0.98881,0.18634,0.16362,0.76769,2.00543e-05,2.00543e-05,2.00543e-05
